ID,date,station,Latitude,Longitude,LULC_Class,Area_ha,lulc_urban_pct,soil_infiltration_mmhr,LandUse_Class,Flood_Severity,Flood_Severity_Class,discharge_m3s
,"Monday, December 6, 2021",Hadejia,,,,,11.9,8.6,,,,8.63
,"Tuesday, December 7, 2021",Hadejia,,,,,11.3,7.3,,,,8.59
,"Wednesday, December 8, 2021",Hadejia,,,,,11.7,9.7,,,,8.75
,"Thursday, December 9, 2021",Hadejia,,,,,10.8,7,,,,8.7
,"Friday, December 10, 2021",Hadejia,,,,,11.4,9.6,,,,8.65
,"Saturday, December 11, 2021",Hadejia,,,,,11.4,7.7,,,,8.65
,"Sunday, December 12, 2021",Hadejia,,,,,11.4,6.1,,,,8.5
,"Monday, December 13, 2021",Hadejia,,,,,10.9,9.6,,,,8.5
,"Tuesday, December 14, 2021",Hadejia,,,,,11.1,7.2,,,,8.55
,"Wednesday, December 15, 2021",Hadejia,,,,,11.4,8.5,,,,8.43
,"Thursday, December 16, 2021",Hadejia,,,,,11.3,8.2,,,,8.43
,"Friday, December 17, 2021",Hadejia,,,,,11.2,9.4,,,,8.37
,"Saturday, December 18, 2021",Hadejia,,,,,11.5,12.5,,,,8.41
,"Sunday, December 19, 2021",Hadejia,,,,,11.1,12.7,,,,8.43
,"Monday, December 20, 2021",Hadejia,,,,,11.2,7.6,,,,8.62
,"Tuesday, December 21, 2021",Hadejia,,,,,11.5,7.2,,,,8.57
,"Wednesday, December 22, 2021",Hadejia,,,,,11.6,9,,,,8.58
,"Thursday, December 23, 2021",Hadejia,,,,,11.4,9.3,,,,8.73
,"Friday, December 24, 2021",Hadejia,,,,,11.8,7.2,,,,9.03
,"Saturday, December 25, 2021",Hadejia,,,,,11.8,4.9,,,,8.92
,"Sunday, December 26, 2021",Hadejia,,,,,11.8,7.5,,,,8.86
,"Monday, December 27, 2021",Hadejia,,,,,11,9.4,,,,8.66
,"Tuesday, December 28, 2021",Hadejia,,,,,11.3,7.2,,,,8.6
,"Wednesday, December 29, 2021",Hadejia,,,,,11.3,9.3,,,,8.48
,"Thursday, December 30, 2021",Hadejia,,,,,11,7.8,,,,8.45
,"Friday, December 31, 2021",Hadejia,,,,,11.2,9.8,,,,8.13
,"Saturday, January 1, 2022",Hadejia,,,,,11.4,12.3,,,,8.15
,"Sunday, January 2, 2022",Hadejia,,,,,11,8.6,,,,8.6
,"Monday, January 3, 2022",Hadejia,,,,,11.3,10.4,,,,8.6
,"Tuesday, January 4, 2022",Hadejia,,,,,11.6,10.4,,,,8.65
,"Wednesday, January 5, 2022",Hadejia,,,,,12.1,6.4,,,,8.77
,"Thursday, January 6, 2022",Hadejia,,,,,11.2,7.7,,,,8.62
,"Friday, January 7, 2022",Hadejia,,,,,12,9.3,,,,8.67
,"Saturday, January 8, 2022",Hadejia,,,,,11.6,9.9,,,,8.67
,"Sunday, January 9, 2022",Hadejia,,,,,11.6,5.3,,,,8.22
,"Monday, January 10, 2022",Hadejia,,,,,11.3,9.3,,,,8.22
,"Tuesday, January 11, 2022",Hadejia,,,,,11.5,5.6,,,,8.2
,"Wednesday, January 12, 2022",Hadejia,,,,,11.5,6.3,,,,8.18
,"Thursday, January 13, 2022",Hadejia,,,,,11.8,7.3,,,,8.29
,"Friday, January 14, 2022",Hadejia,,,,,11.6,8.5,,,,8.55
,"Saturday, January 15, 2022",Hadejia,,,,,12.1,10.9,,,,8.59
,"Sunday, January 16, 2022",Hadejia,,,,,11.3,9.1,,,,8.59
,"Monday, January 17, 2022",Hadejia,,,,,12,9.2,,,,8.59
,"Tuesday, January 18, 2022",Hadejia,,,,,11.4,6.1,,,,8.55
,"Wednesday, January 19, 2022",Hadejia,,,,,11.4,7.3,,,,8.58
,"Thursday, January 20, 2022",Hadejia,,,,,11.7,8.1,,,,8.55
,"Friday, January 21, 2022",Hadejia,,,,,11.2,8,,,,8.29
,"Saturday, January 22, 2022",Hadejia,,,,,12.1,10.2,,,,8.33
,"Sunday, January 23, 2022",Hadejia,,,,,11.6,9.7,,,,8.36
,"Monday, January 24, 2022",Hadejia,,,,,11.6,10.9,,,,8.36
,"Tuesday, January 25, 2022",Hadejia,,,,,11.6,7.7,,,,8.36
,"Wednesday, January 26, 2022",Hadejia,,,,,11.9,5.9,,,,8.24
,"Thursday, January 27, 2022",Hadejia,,,,,11.4,13,,,,8.16
,"Friday, January 28, 2022",Hadejia,,,,,11.2,7.5,,,,8.11
,"Saturday, January 29, 2022",Hadejia,,,,,11.7,6.1,,,,8.2
,"Sunday, January 30, 2022",Hadejia,,,,,11.6,7.8,,,,8.23
,"Monday, January 31, 2022",Hadejia,,,,,11.5,9.8,,,,8.31
,"Tuesday, February 1, 2022",Hadejia,,,,,11.9,10.1,,,,8.31
,"Wednesday, February 2, 2022",Hadejia,,,,,11.5,9.8,,,,8.31
,"Thursday, February 3, 2022",Hadejia,,,,,11.2,9.9,,,,8.49
,"Friday, February 4, 2022",Hadejia,,,,,12.5,10.2,,,,8.49
,"Saturday, February 5, 2022",Hadejia,,,,,11.4,7.5,,,,8.32
,"Sunday, February 6, 2022",Hadejia,,,,,11.8,8.4,,,,8.31
,"Monday, February 7, 2022",Hadejia,,,,,11.6,10.9,,,,8.27
,"Tuesday, February 8, 2022",Hadejia,,,,,10.8,8.8,,,,8.45
,"Wednesday, February 9, 2022",Hadejia,,,,,11.4,9.4,,,,8.51
,"Thursday, February 10, 2022",Hadejia,,,,,11.5,14.7,,,,8.35
,"Friday, February 11, 2022",Hadejia,,,,,10.8,10.3,,,,8.59
,"Saturday, February 12, 2022",Hadejia,,,,,11.3,7.2,,,,8.59
,"Sunday, February 13, 2022",Hadejia,,,,,11.4,11.4,,,,8.55
,"Monday, February 14, 2022",Hadejia,,,,,11.5,8.8,,,,8.56
,"Tuesday, February 15, 2022",Hadejia,,,,,12,10.1,,,,8.41
,"Wednesday, February 16, 2022",Hadejia,,,,,11.5,5.5,,,,8.35
,"Thursday, February 17, 2022",Hadejia,,,,,11.4,8,,,,8.32
,"Friday, February 18, 2022",Hadejia,,,,,11.9,11.2,,,,8.11
,"Saturday, February 19, 2022",Hadejia,,,,,11.3,6.3,,,,8.23
,"Sunday, February 20, 2022",Hadejia,,,,,12.1,8.1,,,,8.23
,"Monday, February 21, 2022",Hadejia,,,,,11.4,9.1,,,,8.34
,"Tuesday, February 22, 2022",Hadejia,,,,,11.5,4.9,,,,8.32
,"Wednesday, February 23, 2022",Hadejia,,,,,11.5,9.3,,,,8.32
,"Thursday, February 24, 2022",Hadejia,,,,,11.8,9,,,,8.35
,"Friday, February 25, 2022",Hadejia,,,,,11.9,10.1,,,,8.32
,"Saturday, February 26, 2022",Hadejia,,,,,11.7,7,,,,8.32
,"Sunday, February 27, 2022",Hadejia,,,,,11.4,10.4,,,,8.32
,"Monday, February 28, 2022",Hadejia,,,,,11.2,8.4,,,,8.19
,"Tuesday, March 1, 2022",Hadejia,,,,,11.7,7.2,,,,8.19
,"Wednesday, March 2, 2022",Hadejia,,,,,11.8,11.5,,,,8.22
,"Thursday, March 3, 2022",Hadejia,,,,,11.9,9.8,,,,8.81
,"Friday, March 4, 2022",Hadejia,,,,,11.2,7.3,,,,8.84
,"Saturday, March 5, 2022",Hadejia,,,,,11.6,6.2,,,,8.8
,"Sunday, March 6, 2022",Hadejia,,,,,11.2,8.5,,,,8.8
,"Monday, March 7, 2022",Hadejia,,,,,11.6,10.7,,,,8.83
,"Tuesday, March 8, 2022",Hadejia,,,,,11.4,10.7,,,,8.86
,"Wednesday, March 9, 2022",Hadejia,,,,,11.4,6.6,,,,8.87
,"Thursday, March 10, 2022",Hadejia,,,,,12,6.1,,,,8.3
,"Friday, March 11, 2022",Hadejia,,,,,11.9,9.6,,,,8.34
,"Saturday, March 12, 2022",Hadejia,,,,,11.7,12.4,,,,8.32
,"Sunday, March 13, 2022",Hadejia,,,,,11.4,7.7,,,,8.32
,"Monday, March 14, 2022",Hadejia,,,,,11.8,11.8,,,,8.28
,"Tuesday, March 15, 2022",Hadejia,,,,,11.9,9.6,,,,8.24
,"Wednesday, March 16, 2022",Hadejia,,,,,11.6,4.5,,,,8.2
,"Thursday, March 17, 2022",Hadejia,,,,,11.8,6.1,,,,8.3
,"Friday, March 18, 2022",Hadejia,,,,,11.6,8.2,,,,8.23
,"Saturday, March 19, 2022",Hadejia,,,,,11.4,10.7,,,,8.18
,"Sunday, March 20, 2022",Hadejia,,,,,11.7,9.4,,,,8.38
,"Monday, March 21, 2022",Hadejia,,,,,11.3,11.1,,,,8.5
,"Tuesday, March 22, 2022",Hadejia,,,,,11.3,7.4,,,,8.56
,"Wednesday, March 23, 2022",Hadejia,,,,,11.1,8,,,,8.56
,"Thursday, March 24, 2022",Hadejia,,,,,12.1,8.5,,,,8.8
,"Friday, March 25, 2022",Hadejia,,,,,11.4,8.2,,,,8.87
,"Saturday, March 26, 2022",Hadejia,,,,,12,9.5,,,,8.87
,"Sunday, March 27, 2022",Hadejia,,,,,11,8.3,,,,8.7
,"Monday, March 28, 2022",Hadejia,,,,,12.3,9.2,,,,8.65
,"Tuesday, March 29, 2022",Hadejia,,,,,11.5,10.2,,,,8.59
,"Wednesday, March 30, 2022",Hadejia,,,,,11.7,10,,,,8.59
,"Thursday, March 31, 2022",Hadejia,,,,,11.2,8.9,,,,8.2
,"Friday, April 1, 2022",Hadejia,,,,,11.6,7.7,,,,8.13
,"Saturday, April 2, 2022",Hadejia,,,,,11.4,10.1,,,,8.13
,"Sunday, April 3, 2022",Hadejia,,,,,11.3,2.7,,,,8.3
,"Monday, April 4, 2022",Hadejia,,,,,11.5,7.5,,,,8.2
,"Tuesday, April 5, 2022",Hadejia,,,,,11.1,6.6,,,,8.31
,"Wednesday, April 6, 2022",Hadejia,,,,,12.2,8.5,,,,8.38
,"Thursday, April 7, 2022",Hadejia,,,,,11.5,8.4,,,,8.42
,"Friday, April 8, 2022",Hadejia,,,,,12,10.8,,,,8.9
,"Saturday, April 9, 2022",Hadejia,,,,,12.5,6.6,,,,8.9
,"Sunday, April 10, 2022",Hadejia,,,,,11.4,11.4,,,,8.76
,"Monday, April 11, 2022",Hadejia,,,,,11.7,7.6,,,,9.15
,"Tuesday, April 12, 2022",Hadejia,,,,,11.7,9.7,,,,9.08
,"Wednesday, April 13, 2022",Hadejia,,,,,11.2,9.5,,,,9.05
,"Thursday, April 14, 2022",Hadejia,,,,,11.9,9.3,,,,9.01
,"Friday, April 15, 2022",Hadejia,,,,,12,7.3,,,,8.74
,"Saturday, April 16, 2022",Hadejia,,,,,11.5,10.3,,,,8.89
,"Sunday, April 17, 2022",Hadejia,,,,,11.7,8.7,,,,8.86
,"Monday, April 18, 2022",Hadejia,,,,,11.6,6.2,,,,8.49
,"Tuesday, April 19, 2022",Hadejia,,,,,11.5,8.5,,,,8.62
,"Wednesday, April 20, 2022",Hadejia,,,,,11.9,12.2,,,,8.63
,"Thursday, April 21, 2022",Hadejia,,,,,11.4,6.5,,,,8.63
,"Friday, April 22, 2022",Hadejia,,,,,11.5,3.8,,,,8.43
,"Saturday, April 23, 2022",Hadejia,,,,,11.2,8.5,,,,8.27
,"Sunday, April 24, 2022",Hadejia,,,,,11.5,9.4,,,,8.25
,"Monday, April 25, 2022",Hadejia,,,,,11.9,14,,,,8.29
,"Tuesday, April 26, 2022",Hadejia,,,,,11.6,8.8,,,,8.4
,"Wednesday, April 27, 2022",Hadejia,,,,,11.4,7.6,,,,8.35
,"Thursday, April 28, 2022",Hadejia,,,,,11,7.9,,,,8.35
,"Friday, April 29, 2022",Hadejia,,,,,11.1,8.5,,,,8.63
,"Saturday, April 30, 2022",Hadejia,,,,,11.2,8.7,,,,8.63
,"Sunday, May 1, 2022",Hadejia,,,,,11.6,9.9,,,,8.63
,"Monday, May 2, 2022",Hadejia,,,,,12.1,10.1,,,,8.68
,"Tuesday, May 3, 2022",Hadejia,,,,,11.8,10.7,,,,8.43
,"Wednesday, May 4, 2022",Hadejia,,,,,11.6,8,,,,8.43
,"Thursday, May 5, 2022",Hadejia,,,,,11.8,10.7,,,,8.56
,"Friday, May 6, 2022",Hadejia,,,,,11.4,11.7,,,,8.57
,"Saturday, May 7, 2022",Hadejia,,,,,10.8,8.1,,,,8.62
,"Sunday, May 8, 2022",Hadejia,,,,,11.8,13.2,,,,8.96
,"Monday, May 9, 2022",Hadejia,,,,,11.9,8.5,,,,9.03
,"Tuesday, May 10, 2022",Hadejia,,,,,11.3,8.1,,,,9.16
,"Wednesday, May 11, 2022",Hadejia,,,,,11.6,11.8,,,,9.16
,"Thursday, May 12, 2022",Hadejia,,,,,11.9,9.7,,,,9.14
,"Friday, May 13, 2022",Hadejia,,,,,11.2,11.4,,,,9.08
,"Saturday, May 14, 2022",Hadejia,,,,,12,9.1,,,,9.03
,"Sunday, May 15, 2022",Hadejia,,,,,11.9,11,,,,8.69
,"Monday, May 16, 2022",Hadejia,,,,,12,9.9,,,,8.58
,"Tuesday, May 17, 2022",Hadejia,,,,,12.2,5.9,,,,8.47
,"Wednesday, May 18, 2022",Hadejia,,,,,11.3,7.6,,,,8.64
,"Thursday, May 19, 2022",Hadejia,,,,,11.8,6.8,,,,8.59
,"Friday, May 20, 2022",Hadejia,,,,,11.2,7.5,,,,8.35
,"Saturday, May 21, 2022",Hadejia,,,,,11.4,12.4,,,,8.52
,"Sunday, May 22, 2022",Hadejia,,,,,12.2,10.3,,,,8.89
,"Monday, May 23, 2022",Hadejia,,,,,11.8,7.8,,,,8.97
,"Tuesday, May 24, 2022",Hadejia,,,,,11.4,10.2,,,,9.08
,"Wednesday, May 25, 2022",Hadejia,,,,,11.3,9.7,,,,9.2
,"Thursday, May 26, 2022",Hadejia,,,,,11.6,8.2,,,,9.27
,"Friday, May 27, 2022",Hadejia,,,,,11.4,9.3,,,,9.63
,"Saturday, May 28, 2022",Hadejia,,,,,11.1,9.4,,,,9.63
,"Sunday, May 29, 2022",Hadejia,,,,,11.6,9.8,,,,9.25
,"Monday, May 30, 2022",Hadejia,,,,,11.2,8,,,,9.15
,"Tuesday, May 31, 2022",Hadejia,,,,,11.4,6.7,,,,9.46
,"Wednesday, June 1, 2022",Hadejia,,,,,12.1,4.4,,,,9.73
,"Thursday, June 2, 2022",Hadejia,,,,,11.5,9.6,,,,10.36
,"Friday, June 3, 2022",Hadejia,,,,,11.2,8.9,,,,10.29
,"Saturday, June 4, 2022",Hadejia,,,,,11.8,12.9,,,,10.23
,"Sunday, June 5, 2022",Hadejia,,,,,11.6,10.6,,,,10.27
,"Monday, June 6, 2022",Hadejia,,,,,11.9,8,,,,10.4
,"Tuesday, June 7, 2022",Hadejia,,,,,11.6,9.1,,,,10.03
,"Wednesday, June 8, 2022",Hadejia,,,,,11.6,10.8,,,,9.48
,"Thursday, June 9, 2022",Hadejia,,,,,11.7,8.4,,,,8.92
,"Friday, June 10, 2022",Hadejia,,,,,12,7,,,,8.88
,"Saturday, June 11, 2022",Hadejia,,,,,11.3,6.4,,,,9.14
,"Sunday, June 12, 2022",Hadejia,,,,,11.9,10.8,,,,9.49
,"Monday, June 13, 2022",Hadejia,,,,,11.7,11.2,,,,9.36
,"Tuesday, June 14, 2022",Hadejia,,,,,11.8,7.4,,,,9.78
,"Wednesday, June 15, 2022",Hadejia,,,,,11.2,9.3,,,,9.78
,"Thursday, June 16, 2022",Hadejia,,,,,11.4,7.5,,,,9.62
,"Friday, June 17, 2022",Hadejia,,,,,11.1,13.7,,,,9.56
,"Saturday, June 18, 2022",Hadejia,,,,,11.4,8,,,,10.14
,"Sunday, June 19, 2022",Hadejia,,,,,11.5,9.4,,,,9.83
,"Monday, June 20, 2022",Hadejia,,,,,11.2,10.8,,,,9.88
,"Tuesday, June 21, 2022",Hadejia,,,,,11.4,10.2,,,,10.66
,"Wednesday, June 22, 2022",Hadejia,,,,,11.7,10.2,,,,10.66
,"Thursday, June 23, 2022",Hadejia,,,,,11.9,7.6,,,,11.17
,"Friday, June 24, 2022",Hadejia,,,,,11.6,10.1,,,,11.03
,"Saturday, June 25, 2022",Hadejia,,,,,11.6,10.7,,,,10.37
,"Sunday, June 26, 2022",Hadejia,,,,,11.5,9.6,,,,10.34
,"Monday, June 27, 2022",Hadejia,,,,,11.4,5.9,,,,10.53
,"Tuesday, June 28, 2022",Hadejia,,,,,11.5,5.2,,,,9.61
,"Wednesday, June 29, 2022",Hadejia,,,,,11.5,9,,,,10.54
,"Thursday, June 30, 2022",Hadejia,,,,,11.8,5.9,,,,10.25
,"Friday, July 1, 2022",Hadejia,,,,,11.9,8.1,,,,10.33
,"Saturday, July 2, 2022",Hadejia,,,,,11.6,11.2,,,,11.1
,"Sunday, July 3, 2022",Hadejia,,,,,11.4,9.4,,,,11.07
,"Monday, July 4, 2022",Hadejia,,,,,11,6.5,,,,12.7
,"Tuesday, July 5, 2022",Hadejia,,,,,11.3,6.4,,,,12.77
,"Wednesday, July 6, 2022",Hadejia,,,,,11.7,10.7,,,,12.53
,"Thursday, July 7, 2022",Hadejia,,,,,11.5,8.6,,,,12.27
,"Friday, July 8, 2022",Hadejia,,,,,11.5,10.7,,,,12.22
,"Saturday, July 9, 2022",Hadejia,,,,,11.1,8.6,,,,11.61
,"Sunday, July 10, 2022",Hadejia,,,,,11.5,5,,,,11.83
,"Monday, July 11, 2022",Hadejia,,,,,11.8,12.2,,,,10.98
,"Tuesday, July 12, 2022",Hadejia,,,,,11.1,8.9,,,,10.59
,"Wednesday, July 13, 2022",Hadejia,,,,,10.5,6.7,,,,9.9
,"Thursday, July 14, 2022",Hadejia,,,,,11.2,10.5,,,,9.9
,"Friday, July 15, 2022",Hadejia,,,,,11.7,11,,,,9.91
,"Saturday, July 16, 2022",Hadejia,,,,,11.3,11.8,,,,10.02
,"Sunday, July 17, 2022",Hadejia,,,,,11.8,7.7,,,,9.8
,"Monday, July 18, 2022",Hadejia,,,,,11.9,5.4,,,,8.85
,"Tuesday, July 19, 2022",Hadejia,,,,,11.2,9.9,,,,9.07
,"Wednesday, July 20, 2022",Hadejia,,,,,11.9,9.5,,,,9.6
,"Thursday, July 21, 2022",Hadejia,,,,,11.9,6.9,,,,9.98
,"Friday, July 22, 2022",Hadejia,,,,,11.6,7.8,,,,9.97
,"Saturday, July 23, 2022",Hadejia,,,,,11.5,7.7,,,,9.45
,"Sunday, July 24, 2022",Hadejia,,,,,11.9,9.4,,,,9.72
,"Monday, July 25, 2022",Hadejia,,,,,12.1,8.6,,,,12.13
,"Tuesday, July 26, 2022",Hadejia,,,,,11.6,9.8,,,,11.92
,"Wednesday, July 27, 2022",Hadejia,,,,,11.7,5.8,,,,12.8
,"Thursday, July 28, 2022",Hadejia,,,,,11.8,9,,,,12.76
,"Friday, July 29, 2022",Hadejia,,,,,12.1,8.5,,,,13.29
,"Saturday, July 30, 2022",Hadejia,,,,,12,12.8,,,,13.82
,"Sunday, July 31, 2022",Hadejia,,,,,11.4,7.7,,,,14.04
,"Monday, August 1, 2022",Hadejia,,,,,12,7.9,,,,12.15
,"Tuesday, August 2, 2022",Hadejia,,,,,11,10.3,,,,17.1
,"Wednesday, August 3, 2022",Hadejia,,,,,11.8,9,,,,15.95
,"Thursday, August 4, 2022",Hadejia,,,,,12.5,2.5,,,,16
,"Friday, August 5, 2022",Hadejia,,,,,11.2,7.1,,,,15.82
,"Saturday, August 6, 2022",Hadejia,,,,,11.6,9.8,,,,15.61
,"Sunday, August 7, 2022",Hadejia,,,,,11.5,7.4,,,,15.45
,"Monday, August 8, 2022",Hadejia,,,,,11.5,9.2,,,,15.02
,"Tuesday, August 9, 2022",Hadejia,,,,,11.9,11.6,,,,10.87
,"Wednesday, August 10, 2022",Hadejia,,,,,11.9,5.5,,,,11.34
,"Thursday, August 11, 2022",Hadejia,,,,,11.8,9.2,,,,12.2
,"Friday, August 12, 2022",Hadejia,,,,,11.7,6.7,,,,12.33
,"Saturday, August 13, 2022",Hadejia,,,,,11.8,9.7,,,,14.09
,"Sunday, August 14, 2022",Hadejia,,,,,11.4,13.8,,,,13.82
,"Monday, August 15, 2022",Hadejia,,,,,11.8,5.4,,,,14.13
,"Tuesday, August 16, 2022",Hadejia,,,,,11.8,4,,,,13.47
,"Wednesday, August 17, 2022",Hadejia,,,,,11.4,5,,,,16.02
,"Thursday, August 18, 2022",Hadejia,,,,,11.6,12.5,,,,14.83
,"Friday, August 19, 2022",Hadejia,,,,,11.6,5.3,,,,14.74
,"Saturday, August 20, 2022",Hadejia,,,,,11.6,7.6,,,,12.84
,"Sunday, August 21, 2022",Hadejia,,,,,11.4,10.1,,,,13.34
,"Monday, August 22, 2022",Hadejia,,,,,11.4,9.5,,,,13.7
,"Tuesday, August 23, 2022",Hadejia,,,,,11.3,8,,,,13.97
,"Wednesday, August 24, 2022",Hadejia,,,,,11.5,8.8,,,,10.87
,"Thursday, August 25, 2022",Hadejia,,,,,11.6,10.2,,,,10.86
,"Friday, August 26, 2022",Hadejia,,,,,12.1,8,,,,11.16
,"Saturday, August 27, 2022",Hadejia,,,,,11.1,8.3,,,,10.95
,"Sunday, August 28, 2022",Hadejia,,,,,11.8,9.2,,,,10.42
,"Monday, August 29, 2022",Hadejia,,,,,12.2,11.3,,,,10.52
,"Tuesday, August 30, 2022",Hadejia,,,,,11,8.1,,,,11.61
,"Wednesday, August 31, 2022",Hadejia,,,,,12.2,7.1,,,,11.49
,"Thursday, September 1, 2022",Hadejia,,,,,12.1,9,,,,11.44
,"Friday, September 2, 2022",Hadejia,,,,,11.6,7.8,,,,11.06
,"Saturday, September 3, 2022",Hadejia,,,,,11.5,8.6,,,,12
,"Sunday, September 4, 2022",Hadejia,,,,,11.4,9.4,,,,12.9
,"Monday, September 5, 2022",Hadejia,,,,,11.5,4,,,,12.37
,"Tuesday, September 6, 2022",Hadejia,,,,,11.5,5.2,,,,10.88
,"Wednesday, September 7, 2022",Hadejia,,,,,11.5,5.5,,,,10.92
,"Thursday, September 8, 2022",Hadejia,,,,,11.5,8.6,,,,11.77
,"Friday, September 9, 2022",Hadejia,,,,,12.3,6.4,,,,11.37
,"Saturday, September 10, 2022",Hadejia,,,,,11.6,9.7,,,,11.71
,"Sunday, September 11, 2022",Hadejia,,,,,11.5,10.7,,,,10.9
,"Monday, September 12, 2022",Hadejia,,,,,11.7,9.1,,,,11.04
,"Tuesday, September 13, 2022",Hadejia,,,,,12,13.5,,,,11
,"Wednesday, September 14, 2022",Hadejia,,,,,11.4,9.7,,,,11.47
,"Thursday, September 15, 2022",Hadejia,,,,,11.9,8.5,,,,10.68
,"Friday, September 16, 2022",Hadejia,,,,,11.7,9.7,,,,11.13
,"Saturday, September 17, 2022",Hadejia,,,,,11.5,8.1,,,,10.56
,"Sunday, September 18, 2022",Hadejia,,,,,11.8,9.7,,,,10.58
,"Monday, September 19, 2022",Hadejia,,,,,12.1,8.7,,,,10.06
,"Tuesday, September 20, 2022",Hadejia,,,,,11.7,3.4,,,,10.07
,"Wednesday, September 21, 2022",Hadejia,,,,,11.9,9.5,,,,9.96
,"Thursday, September 22, 2022",Hadejia,,,,,11.7,9.1,,,,9.98
,"Friday, September 23, 2022",Hadejia,,,,,12.6,9.1,,,,9.93
,"Saturday, September 24, 2022",Hadejia,,,,,11.7,11.8,,,,9.69
,"Sunday, September 25, 2022",Hadejia,,,,,12.3,10.3,,,,9.81
,"Monday, September 26, 2022",Hadejia,,,,,12,7.7,,,,9.87
,"Tuesday, September 27, 2022",Hadejia,,,,,11.6,7,,,,9.92
,"Wednesday, September 28, 2022",Hadejia,,,,,11.5,8.1,,,,9.62
,"Thursday, September 29, 2022",Hadejia,,,,,11.6,9.3,,,,9.55
,"Friday, September 30, 2022",Hadejia,,,,,11.8,5.9,,,,9.34
,"Saturday, October 1, 2022",Hadejia,,,,,11.8,7.6,,,,9.07
,"Sunday, October 2, 2022",Hadejia,,,,,11.3,8.8,,,,8.79
,"Monday, October 3, 2022",Hadejia,,,,,11.7,5.1,,,,8.78
,"Tuesday, October 4, 2022",Hadejia,,,,,11.4,6.1,,,,8.73
,"Wednesday, October 5, 2022",Hadejia,,,,,12.1,8.6,,,,8.68
,"Thursday, October 6, 2022",Hadejia,,,,,11.3,8.2,,,,8.75
,"Friday, October 7, 2022",Hadejia,,,,,11.2,10.8,,,,8.63
,"Saturday, October 8, 2022",Hadejia,,,,,11.7,10.1,,,,8.44
,"Sunday, October 9, 2022",Hadejia,,,,,11.5,8.2,,,,8.44
,"Monday, October 10, 2022",Hadejia,,,,,11.7,5.5,,,,8.32
,"Tuesday, October 11, 2022",Hadejia,,,,,12,7.6,,,,8.5
,"Wednesday, October 12, 2022",Hadejia,,,,,12.1,9,,,,8.39
,"Thursday, October 13, 2022",Hadejia,,,,,11.2,7.6,,,,8.35
,"Friday, October 14, 2022",Hadejia,,,,,11.5,9.7,,,,8.32
,"Saturday, October 15, 2022",Hadejia,,,,,11.8,7.3,,,,8.65
,"Sunday, October 16, 2022",Hadejia,,,,,11.9,8.4,,,,8.92
,"Monday, October 17, 2022",Hadejia,,,,,11.1,11.1,,,,8.96
,"Tuesday, October 18, 2022",Hadejia,,,,,11.5,7.4,,,,8.84
,"Wednesday, October 19, 2022",Hadejia,,,,,12.2,8.7,,,,8.92
,"Thursday, October 20, 2022",Hadejia,,,,,11.5,9.9,,,,9.1
,"Friday, October 21, 2022",Hadejia,,,,,11.9,8.9,,,,9.3
,"Saturday, October 22, 2022",Hadejia,,,,,12,10.9,,,,8.97
,"Sunday, October 23, 2022",Hadejia,,,,,12,7.5,,,,8.76
,"Monday, October 24, 2022",Hadejia,,,,,11.6,8.3,,,,8.67
,"Tuesday, October 25, 2022",Hadejia,,,,,12,6.7,,,,8.59
,"Wednesday, October 26, 2022",Hadejia,,,,,11.5,7.3,,,,8.66
,"Thursday, October 27, 2022",Hadejia,,,,,11,6.8,,,,8.48
,"Friday, October 28, 2022",Hadejia,,,,,10.9,7.4,,,,8.25
,"Saturday, October 29, 2022",Hadejia,,,,,11.5,8.9,,,,8.25
,"Sunday, October 30, 2022",Hadejia,,,,,11.7,5,,,,8.19
,"Monday, October 31, 2022",Hadejia,,,,,11.4,7.3,,,,8.28
,"Tuesday, November 1, 2022",Hadejia,,,,,11.8,9.2,,,,8.28
,"Wednesday, November 2, 2022",Hadejia,,,,,11.3,9.8,,,,8.13
,"Thursday, November 3, 2022",Hadejia,,,,,11.8,8,,,,8.15
,"Friday, November 4, 2022",Hadejia,,,,,12,9.1,,,,8.15
,"Saturday, November 5, 2022",Hadejia,,,,,11.7,9.4,,,,8.2
,"Sunday, November 6, 2022",Hadejia,,,,,11.2,9.8,,,,8.24
,"Monday, November 7, 2022",Hadejia,,,,,11.4,8.8,,,,8.7
,"Tuesday, November 8, 2022",Hadejia,,,,,11.6,6.7,,,,8.7
,"Wednesday, November 9, 2022",Hadejia,,,,,11.7,8.8,,,,8.7
,"Thursday, November 10, 2022",Hadejia,,,,,11.6,12.8,,,,8.99
,"Friday, November 11, 2022",Hadejia,,,,,11.2,10.4,,,,8.99
,"Saturday, November 12, 2022",Hadejia,,,,,12,9.7,,,,9.07
,"Sunday, November 13, 2022",Hadejia,,,,,12.1,12,,,,9.1
,"Monday, November 14, 2022",Hadejia,,,,,11.7,8.6,,,,8.63
,"Tuesday, November 15, 2022",Hadejia,,,,,11.6,7.8,,,,8.73
,"Wednesday, November 16, 2022",Hadejia,,,,,11.2,6.4,,,,8.73
,"Thursday, November 17, 2022",Hadejia,,,,,10.9,8.1,,,,8.38
,"Friday, November 18, 2022",Hadejia,,,,,11.6,7.8,,,,8.38
,"Saturday, November 19, 2022",Hadejia,,,,,11.7,11.4,,,,8.25
,"Sunday, November 20, 2022",Hadejia,,,,,12.1,3.2,,,,8.28
,"Monday, November 21, 2022",Hadejia,,,,,11.8,7.6,,,,8.4
